url	status	n_redirects	redirect_chain	final_url	content_type	title	note
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/DNA%20polymerase%20III%20clamp%20loader%20subunits,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Diaminopimelate%20epimerase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/DNA%20repair%20protein%20MutS,%20domain%20I	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Elongation%20factor%20G%20(EF-G),%20domains%20III%20and%20V	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/EF-Tu/eEF-1alpha/eIF2-gamma%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/EF-hand	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/EGF/Laminin	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/ETFP%20adenine%20nucleotide-binding%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Effector%20domain%20of%20the%20protein%20kinase%20pkn/prk1	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FAD-binding%20(C-terminal)%20domain%20of%20DNA%20photolyase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Elongation%20factor%20Ts%20(EF-Ts),%20dimerisation%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Enolase%20C-terminal%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Enzyme%20I%20of%20the%20PEP:sugar%20phosphotransferase%20system%20HPr-binding%20(sub)domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Enolase%20N-terminal%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Eukaryotic%20type%20KH-domain%20(eKH-domain)	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FIS-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FAD-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FAD/NAD(P)-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FAD-linked%20oxidases,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FYVE/PHD%20zinc%20finger	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Domain%20of%20the%20SRP/SRP%20receptor%20G-proteins	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FKBP-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FMN-linked%20oxidoreductases	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FMT%20C-terminal%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Fe,Mn%20superoxide%20dismutase%20(SOD),%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/FAD/NAD-linked%20reductases,%20dimerisation%20(C-terminal)%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Fe,Mn%20superoxide%20dismutase%20(SOD),%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Formate%20dehydrogenase/DMSO%20reductase,%20domains%201-3	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Fibronectin%20type%20I%20module	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Firefly%20luciferase-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Fibronectin%20type%20III	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Flavoproteins	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ferredoxin%20reductase-like,%20C-terminal%20NADP-linked%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Formate/glycerate%20dehydrogenase%20catalytic%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Formyltransferase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/GAF%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glutamine%20synthase/guanidino%20kinase%20catalytic%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/GMP%20synthetase%20C-terminal%20dimerisation%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glutamyl%20tRNA-reductase%20dimerization%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/GTPase%20activation%20domain,%20GAP	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glucocorticoid%20receptor-like%20(DNA-binding%20domain)	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/GHMP%20Kinase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glutamine%20synthetase,%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glutamyl%20tRNA-reductase%20catalytic,%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Growth%20factor%20receptor%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Galactose-binding%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glutathione%20synthetase%20ATP-binding%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glyoxalase/Bleomycin%20resistance%20protein/Dihydroxybiphenyl%20dioxygenase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glyceraldehyde-3-phosphate%20dehydrogenase-like,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/GreA%20transcript%20cleavage%20protein,%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Heat%20shock%20protein%2070kD%20(HSP70),%20C-terminal%20substrate-binding%20fragment	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/GroES-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Guanido%20kinases	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/HMG-box	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/HSP40/DnaJ%20peptide-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Hairpin%20loop%20containing%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Glutathione%20S-transferases,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Immunoglobulin	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Hemopexin-like%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Homeodomain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Histidine-containing%20phosphotransfer%20domain,%20HPT%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Homodimeric%20domain%20of%20signal%20transducing%20histidine%20kinase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Helix-loop-helix%20DNA-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Invasin/intimin%20cell-adhesion%20fragments	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Integrin%20A%20(or%20I)%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Integrin%20alpha%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Integrin%20beta%20tail%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Integrin%20domains	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Interferon-induced%20guanylate-binding%20protein%201%20(GBP1),%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/L9a.pdf	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Iron-dependent%20represor%20protein,%20dimerization%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/L%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Kringle-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/L30e-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Leukotriene%20A4%20hydrolase%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Initiation%20factor%20IF2/eIF5b,%20domain%203	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/L9b.pdf	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Lactate%20&amp;%20malate%20dehydrogenases,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Leucine%20aminopeptidase%20(Aminopeptidase%20A),%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/LDL%20receptor-like%20module	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Lipase/lipooxygenase%20domain%20(PLAT/LH2%20domain)	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/L9%20N-domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Lipoxigenase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Mannose%206-phosphate%20receptor%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/LuxS/MPP-like%20metallohydrolase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Lrp/AsnC-like%20transcriptional%20regulator%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/LysM%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/MHC%20antigen-recognition%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/MOP-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Mannose-binding%20lectins	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Low%20density%20lipoprotein%20(LDL)%20reseptor%20YWTD%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Membrane%20all-alpha	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Metal-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Metallo-dependent%20phosphatases	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Metallo-hydrolase/oxidoreductase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Methionine%20synthase%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Metalloproteases%20(	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Methylated%20DNA-protein%20cysteine%20methyltransferase%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Methylated%20DNA-protein%20cysteine%20methyltransferase,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/MurD-like%20peptide%20ligases,%20peptide-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Molybdemum%20cofactor-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Molybdenum%20cofactor%20biosynthesis%20protein%20MoeA,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/N-terminal%20domain%20of%20DNA%20photolyase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Molybdenum%20cofactor%20biosynthesis%20proteins	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/MurD-like%20peptide%20ligases,%20catalytic%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Methylglyoxal%20synthase-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/MurE/MurF%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Molybdenum%20cofactor%20biosynthesis%20protein%20MoeA,%20N-terminal%20and%20linker%20domains	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/N-terminal%20domain%20of%20alpha%20and%20beta%20subunits%20of%20F1%20ATP%20synthase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/N-terminal%20domain%20of%20eukaryotic%20peptide%20chain%20release%20factor%20subunit%201,%20ERF1	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/N-terminal%20domain%20of%20phosphatidylinositol%20transfer%20protein%20sec14p	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/N-terminal%20nucleophile%20aminohydrolases%20(Ntn%20hydrolases)	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/NAD(P)-binding%20Rossmann-fold%20domains	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Nuclear%20receptor%20ligand-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Nucleic%20acid-binding%20proteins	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Nucleotide-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Nucleotide-diphospho-sugar%20transferases	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Nucleotidylyl%20transferase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ovomucoid/PCI-1%20like%20inhibitors	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/P-loop%20containing%20nucleotide%20triphosphate%20hydrolases	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PEP%20carboxykinase%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PDZ%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PEP%20carboxykinase-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PFL-like%20glycyl%20radical%20enzymes	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PGBD-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PH%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PHM/PNGase%20F	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PK%20beta-barrel%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PKD%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PLP-binding%20barrel	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PLP-dependent%20transferases	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/POZ%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PRTase-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PTS-regulatory%20domain,%20PRD	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PYP-like%20sensor%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Penicillin-binding%20protein%202x%20(pbp-2x),%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/PapD-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Penicillin-binding%20protein%205,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Peripheral%20subunit-binding%20domain%20of%202-oxo%20acid%20dehydrogenase%20complex	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Periplasmic%20binding%20protein-like%20I	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Periplasmic%20binding%20protein-like%20II	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Phosphatidylinositol-specific%20phospholipase%20C%20(PI-PLC)	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Periplasmic%20chaperone%20C-domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Phosphoglucomutase,%20first%203%20domains	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Pheromone-binding%20domain%20of%20LuxR-like%20quorum-sensing%20transcription%20factors	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Phosphoenolpyruvate/pyruvate%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Phosphoglycerate%20mutase-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Phosphohistidine%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Phospholipase%20D/nuclease	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Polynucleotide%20phosphorylase/guanosine%20pentaphosphate%20synthase%20(PNPase/GPSI),%20domain%203	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Polynucleotide%20phosphorylase/guanosine%20pentaphosphate%20synthase%20(PNPase/GPSI),%20domains%202%20and%205	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Prolyl%20oligopeptidase,%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Prokaryotic%20type%20KH%20domain%20(pKH-domain)	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Purple%20acid%20phosphatase,%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Protease%20propeptides/inhibitors	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Phosphosugar%20isomerase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Protein%20kinase-like%20(PK-like)	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Pseudouridine%20synthase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Porphobilinogen%20deaminase%20(hydroxymethylbilane%20synthase),%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Putative%20DNA-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Pyrimidine%20nucleoside%20phosphorylase%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Pyrimidine%20nucleoside%20phosphorylase%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Quinolinic%20acid%20phosphoribosyltransferase,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Pyrimidine%20nucleoside%20phosphorylase%20central%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Pyruvate%20kinase,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Quinolinic%20acid%20phosphoribosyltransferase,%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/R1%20subunit%20of%20ribonucleotide%20reductase,%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/RBP11-like%20subunits%20of%20RNA%20polymerase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/RNA-binding%20domain,%20RBD	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/RING%20finger%20domain,%20C3HC4	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/RNI-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/RecA%20protein,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/RNase%20III%20endonuclease%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Regulator%20of%20G-protein%20signalling,%20RGS	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Resolvase-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Regulatory%20domain%20in%20the%20aminoacid%20metabolism	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Retrovirus%20zinc%20finger-like%20domains	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Riboflavin%20synthase%20domain-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Rhodanese/Cell%20cycle%20control%20phosphatase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribokinase-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20L11,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribonuclease%20H-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20L11,%20N-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20L25-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20L7/12,%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20L6	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20L7/12,%20oligomerisation%20(N-terminal)%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20L9%20C-domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20S3%20C-terminal%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ribosomal%20protein%20S5%20domain%202-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/RmlC-like%20cupins	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Ricin%20B-like%20lectins	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/RuvA%20domain%202-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Rudiment%20single%20hybrid%20motif	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/S-adenosyl-L-methionine-dependent%20methyltransferases	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/S-adenosylmethionine%20synthetase	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/SH2%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Sec7%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/SH3-domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/SIS%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/STAT	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Saposin	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Scavenger%20receptor%20cysteine-rich%20(SRCR)%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/SAM/Pointed%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Serine%20proteinase%20inhibitor%20lekti,%20domain%20one	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Second%20domain%20of%20Mu2%20adaptin%20subunit%20(ap50)%20of%20ap2%20adaptor	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Second%20domain%20of%20FERM	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Serine%20proterase%20inhibitors	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Signal%20peptide-binding%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Single%20hybrid%20motif	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Spectrin%20repeat	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Skp1-Skp2%20dimerisation%20domains	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Spermadhesin,%20CUB%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Staphylococcal%20nuclease	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/TATA-box%20binding%20protein-like	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/TB%20module/8-cys%20domain	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Sulfite%20reductase%20hemoprotein%20(SiRHP),%20domains%202%20and%204	403	0			text/html		
https://bioconductor.org/help/course-materials/2004/Bressanone/Friday/L9/Succinyl-CoA%20synthetase%20domains	403	0			text/html		
